100,84.04422278
501.1872336,62.27080973
1000,43.15447665
5011.872336,4.862195937
10000,-6.621622752
19952.62315,-20.54948855
30199.5172,-31.31507549
50118.72336,-46.21126938
75857.7575,-57.91822954
100000,-64.64258468
