100,9.980319035
501.1872336,9.538245461
1000,8.467330154
5011.872336,3.026618558
10000,1.571767255
19952.62315,0.79513866
30199.5172,0.526281205
50118.72336,0.317395867
75857.7575,0.209760914
100000,0.15913479
