100,-3.595273776
501.1872336,-17.4794872
1000,-32.14190761
5011.872336,-72.38244927
10000,-80.95693891
19952.62315,-85.4393767
30199.5172,-86.98323712
50118.72336,-88.18115017
75857.7575,-88.79807034
100000,-89.08818633
