100,86.40472622
501.1872336,72.5205128
1000,57.85809239
5011.872336,17.61755073
10000,9.043061088
19952.62315,4.560623299
31622.7766,2.881220345
50118.72336,1.818849834
79432.82347,1.147848729
100000,0.911813671
