100,0.625065224
501.1872336,2.802970259
1000,4.394652355
5011.872336,6.002418291
10000,5.983911551
19952.62315,5.640779223
30199.5172,5.146518705
50118.72336,4.168681915
75857.7575,3.199572451
100000,2.579901306
